specialization,fee,wait_time,num_patients,location,experience_years,experience_level_category,avg_patient_handling_capacity,num_appointments_today,appointment_load,previous_day_availability,is_available_today,shift_duration_hours,day,month,weekday,is_weekend,doctor_Name
75,1.6350029906245374,0.0,-0.14133536403070543,1,0.8913449882387192,2,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,0,1,-0.6299664675792962,24,3,4,0,943
75,0.09795209586452347,0.0,2.0971976340986953,1,-0.5429395340489864,1,-0.8451196140438427,-0.5752908220472867,-0.33854599547411746,1,1,-0.0066553834461929055,25,3,5,1,963
75,1.2080444087467557,0.0,0.1166261850495072,1,-0.3277968557058306,1,0.9369804416573035,-0.9289353357530367,-0.9913948103593938,0,0,-0.6299664675792962,26,3,6,1,1811
75,1.6350029906245374,0.0,-0.703118293138724,1,-0.7580822123921422,1,-0.8451196140438427,-1.1941687210323493,-0.9913948103593938,1,0,-1.2532775517123995,27,3,0,0,436
75,1.2080444087467557,0.0,-0.5483413636905964,1,-1.1166533429640686,0,-2.627219669744989,1.4581651317607762,2.9256980789522644,0,0,-0.0066553834461929055,28,3,1,0,865
80,1.6350029906245374,0.0,0.12809114278640554,1,-0.8297964385065276,1,-0.8451196140438427,0.7508761043492761,1.0604157507086174,0,0,-0.6299664675792962,29,3,2,0,105
75,0.7810858268689741,0.0,1.463758719135062,1,0.7479165360099486,2,0.9369804416573035,-1.5478132347380993,-1.4266273536162442,0,1,-0.0066553834461929055,30,3,3,0,1381
75,0.6103023941178615,0.0,2.0971976340986953,1,-0.7580822123921422,1,-0.8451196140438427,-0.4868796936208491,-0.24528187906193524,1,0,1.863277868953117,31,3,4,0,1548
75,1.2080444087467557,0.0,-0.737513166349419,1,-0.7580822123921422,1,-0.8451196140438427,1.3697540033343387,1.713264565593894,1,0,-1.2532775517123995,1,4,5,1,1202
76,-0.07283133688658919,0.0,0.3401928609190248,1,0.604488083781178,2,0.9369804416573035,-0.13323517991509903,-0.43181011188629986,1,1,-0.0066553834461929055,2,4,6,1,1685
75,0.7810858268689741,0.0,-0.7145832508756224,1,-0.9732248907352982,1,-0.8451196140438427,-0.6637019504737242,-0.43181011188629986,1,1,-1.2532775517123995,3,4,0,0,2
75,0.09795209586452347,0.0,-0.599933673506639,1,-1.1166533429640686,0,-2.627219669744989,0.043587076937776005,2.1795851476548056,0,0,0.6166557006869104,4,4,1,0,1493
75,1.4642195578734247,0.0,-0.14133536403070543,1,-0.8297964385065276,1,-0.8451196140438427,1.4581651317607762,1.8065286820060764,1,0,-0.0066553834461929055,5,4,2,0,1266
75,-0.07283133688658919,0.0,-0.22732254705744295,1,-1.1166533429640686,0,-2.627219669744989,0.5740538474964011,2.9256980789522644,1,0,-0.6299664675792962,6,4,3,0,238
240,-0.9267485006421525,0.0,0.7242689451051191,1,0.604488083781178,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,1,1,-1.2532775517123995,7,4,4,0,1915
75,1.2080444087467557,0.0,0.684141593025975,1,-0.11265417736267476,2,0.9369804416573035,-0.04482405148866151,-0.36963403427818453,0,1,-0.0066553834461929055,8,4,5,1,1087
75,0.7810858268689741,0.0,0.3975176496035165,1,0.24591695320925164,2,0.9369804416573035,0.3972315906435261,-0.05875364623757039,0,1,-1.2532775517123995,9,4,6,1,1394
75,1.2080444087467557,0.0,0.752931339447365,1,-0.5429395340489864,1,-0.8451196140438427,-1.2825798494587868,-1.0846589267715763,1,1,-0.0066553834461929055,10,4,0,0,931
75,0.7810858268689741,0.0,-0.6629909410595798,1,0.17420272709486637,2,0.9369804416573035,1.3697540033343387,0.625183207451829,1,1,-1.8765886358455028,11,4,1,0,570
75,0.35412724499119247,0.0,-0.599933673506639,1,0.030774274866095797,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,0,0,-0.6299664675792962,12,4,2,0,764
73,0.7810858268689741,0.0,1.1656698179757052,1,-0.04093995124828949,2,0.9369804416573035,0.13199820536421353,-0.24528187906193524,1,1,0.6166557006869104,13,4,3,0,1417
75,1.2080444087467557,0.0,-0.7145832508756224,1,-0.5429395340489864,1,-0.8451196140438427,1.0161094896285887,1.3402080999451649,1,0,-0.6299664675792962,14,4,4,0,148
75,-0.9267485006421525,0.0,0.7586638183158142,1,-0.9732248907352982,1,-0.8451196140438427,-0.3984685651944116,-0.1520177626497528,1,1,0.6166557006869104,15,4,5,1,1319
75,-0.9267485006421525,0.0,-0.08401057534621373,1,0.5327738576667927,2,0.9369804416573035,-0.22164630834153654,-0.4939861894944152,1,1,-1.2532775517123995,16,4,6,1,883
75,-0.9267485006421525,0.0,-0.15280032176760375,1,-0.18436840347706004,2,0.9369804416573035,-1.3709909778852243,-1.302275198400008,0,0,-0.0066553834461929055,17,4,0,0,326
75,-0.9267485006421525,0.0,-0.39929691311091803,1,-0.686367986277757,1,-0.8451196140438427,1.3697540033343387,1.713264565593894,0,0,1.2399667848200138,18,4,1,0,467
75,-0.9267485006421525,0.0,-0.6801883776649273,1,0.604488083781178,2,0.9369804416573035,0.8392872327757136,0.25212674180304356,0,1,1.2399667848200138,19,4,2,0,354
80,-0.9267485006421525,0.0,0.07076635410191384,1,-0.686367986277757,1,-0.8451196140438427,-0.13323517991509903,0.12777458658679425,1,0,-1.8765886358455028,20,4,3,0,2296
75,-0.9267485006421525,0.0,2.0971976340986953,1,0.6762023098955633,2,0.9369804416573035,0.22040933379065103,-0.1831058014538199,1,1,0.6166557006869104,21,4,4,0,2435
79,-0.9267485006421525,0.0,-0.5770037580328423,1,-0.3277968557058306,1,0.9369804416573035,1.1929317464814637,0.5008310522355237,0,0,-0.0066553834461929055,22,4,5,1,0
75,-0.9267485006421525,0.0,0.11089370618105802,1,0.7479165360099486,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,0,1,-0.6299664675792962,23,4,6,1,2212
75,-0.9267485006421525,0.0,-0.737513166349419,1,0.7479165360099486,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,0,1,0.6166557006869104,24,4,0,0,1282
75,-0.9267485006421525,0.0,-0.7260482086125207,1,0.7479165360099486,2,0.9369804416573035,1.3697540033343387,0.625183207451829,1,0,0.6166557006869104,25,4,1,0,928
75,-0.9267485006421525,0.0,-0.6801883776649273,1,-0.9015106646209129,1,-0.8451196140438427,0.13199820536421353,0.4075669358233413,0,0,-0.6299664675792962,26,4,2,0,1773
75,-0.9267485006421525,0.0,-0.7145832508756224,1,-0.9015106646209129,1,-0.8451196140438427,1.3697540033343387,1.713264565593894,1,0,-0.6299664675792962,27,4,3,0,795
75,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-1.0173464641794743,-0.8048665775350292,1,0,0.6166557006869104,28,4,4,0,2292
75,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,1.6349873886136512,1.993056914830441,0,0,-1.2532775517123995,29,4,5,1,383
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-0.13323517991509903,0.12777458658679425,0,1,-0.0066553834461929055,30,4,6,1,736
75,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,1.5465762601872137,1.899792798418259,1,0,1.2399667848200138,1,5,0,0,1269
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-1.2825798494587868,-1.0846589267715763,0,0,-0.0066553834461929055,2,5,1,0,1084
83,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-0.4868796936208491,-0.24528187906193524,0,1,1.2399667848200138,3,5,2,0,2416
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-0.04482405148866151,0.2210387029989765,1,0,-0.0066553834461929055,4,5,3,0,1435
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-1.0173464641794743,-0.8048665775350292,1,0,0.6166557006869104,5,5,4,0,2393
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,1.0161094896285887,1.3402080999451649,1,0,1.863277868953117,6,5,5,1,474
75,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-1.4594021063116618,-1.271187159595941,1,1,-1.2532775517123995,7,5,6,1,1328
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-0.22164630834153654,0.03451047017461183,1,0,-0.0066553834461929055,8,5,0,0,765
79,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-1.3709909778852243,-1.1779230431837586,0,1,-0.0066553834461929055,9,5,1,0,1361
83,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-0.04482405148866151,0.2210387029989765,1,0,-0.6299664675792962,10,5,2,0,1079
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,0.22040933379065103,0.5008310522355237,1,0,-1.2532775517123995,11,5,3,0,612
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-0.8405242073265992,-0.6183383447106645,1,0,-1.8765886358455028,12,5,4,0,2291
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,1.4581651317607762,1.8065286820060764,0,0,-1.8765886358455028,13,5,5,1,192
73,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,0.13199820536421353,0.4075669358233413,1,0,-0.6299664675792962,14,5,6,1,2181
75,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,-1.4594021063116618,-1.271187159595941,1,1,-0.0066553834461929055,15,5,0,0,952
75,-0.9267485006421525,0.0,-0.737513166349419,1,-0.9015106646209129,1,-0.8451196140438427,0.7508761043492761,1.0604157507086174,1,0,0.6166557006869104,16,5,1,0,2022
75,-0.1582230532621455,0.0,-0.703118293138724,2,-0.9015106646209129,1,-0.8451196140438427,1.1929317464814637,1.5267363327695291,0,0,-1.8765886358455028,17,5,2,0,330
82,0.7810858268689741,0.0,2.0971976340986953,2,-0.18436840347706004,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,1,1,1.2399667848200138,18,5,3,0,1731
75,-0.07283133688658919,0.0,-0.22732254705744295,2,-0.8297964385065276,1,-0.8451196140438427,-1.0173464641794743,-0.8048665775350292,1,1,-0.6299664675792962,19,5,4,0,1353
140,1.2080444087467557,0.0,2.0971976340986953,2,0.8913449882387192,2,0.9369804416573035,0.9276983612021512,0.3143028194111589,1,1,-0.6299664675792962,20,5,5,1,2471
79,-0.32900648601325816,0.0,2.0971976340986953,2,-0.3995110818202159,1,-0.8451196140438427,-1.1941687210323493,-0.9913948103593938,0,0,-0.0066553834461929055,21,5,6,1,1662
75,-0.9267485006421525,0.0,0.483504832630254,2,0.030774274866095797,2,0.9369804416573035,-1.4594021063116618,-1.3644512760081233,0,0,1.2399667848200138,22,5,0,0,1370
75,-0.07283133688658919,0.0,0.7586638183158142,2,-0.8297964385065276,1,-0.8451196140438427,-0.13323517991509903,0.12777458658679425,0,1,-1.8765886358455028,23,5,1,0,1338
75,-0.24361476963770184,0.0,0.7414663817104666,2,2.361486623583618,2,0.9369804416573035,0.8392872327757136,0.25212674180304356,0,1,-0.0066553834461929055,24,5,2,0,455
75,0.35412724499119247,0.0,0.4663073960249065,2,-0.9015106646209129,1,-0.8451196140438427,0.9276983612021512,1.2469439835329823,1,0,1.2399667848200138,25,5,3,0,2370
82,-0.07283133688658919,0.0,2.0971976340986953,2,-0.3277968557058306,1,0.9369804416573035,1.2813428749079012,0.5630071298435829,1,0,1.863277868953117,26,5,4,0,1427
75,2.061961572502319,0.0,-0.3534370821633247,2,1.4650587971538014,2,0.9369804416573035,0.043587076937776005,-0.3074579566700506,0,0,-0.0066553834461929055,27,5,5,1,2217
75,1.6350029906245374,0.0,2.0971976340986953,2,1.8236299277257277,2,0.9369804416573035,0.9276983612021512,0.3143028194111589,0,0,-1.2532775517123995,28,5,6,1,2478
75,1.2080444087467557,0.0,1.3261792262922818,2,0.7479165360099486,2,0.9369804416573035,-0.13323517991509903,-0.43181011188629986,1,1,-0.0066553834461929055,29,5,0,0,1077
75,-0.32900648601325816,0.0,-0.35916956103177383,2,-0.3277968557058306,1,0.9369804416573035,0.9276983612021512,0.3143028194111589,1,0,1.2399667848200138,30,5,1,0,616
75,0.012560379488967146,0.0,-0.6572584621911306,2,-0.686367986277757,1,-0.8451196140438427,1.0161094896285887,1.3402080999451649,0,0,-0.6299664675792962,31,5,2,0,397
75,0.7810858268689741,0.0,-0.6457935044542323,2,0.030774274866095797,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,0,1,0.6166557006869104,1,6,3,0,1382
75,0.35412724499119247,0.0,-0.296112293478833,2,0.030774274866095797,2,0.9369804416573035,-0.9289353357530367,-0.9913948103593938,0,1,0.6166557006869104,2,6,4,0,1188
75,1.2080444087467557,0.0,1.526815986688003,2,-0.686367986277757,1,-0.8451196140438427,-1.6362243631645368,-1.4577153924203055,0,1,-0.0066553834461929055,3,6,5,1,2206
75,0.1833438122400798,0.0,0.78732621265806,2,0.7479165360099486,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,1,1,-0.0066553834461929055,4,6,6,1,1301
75,0.7810858268689741,0.0,-0.03815074439862037,2,1.106487666581875,2,0.9369804416573035,0.30882046221708853,-0.12092972384568572,0,0,-0.0066553834461929055,5,6,0,0,2554
81,1.6350029906245374,0.0,2.0971976340986953,2,1.0347734404674898,2,0.9369804416573035,-0.31005743676797404,-0.5561622671025492,0,0,1.2399667848200138,6,6,1,0,1565
75,-0.9267485006421525,0.0,-0.6973858142702748,2,0.10248850098048108,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,1,1,-0.0066553834461929055,7,6,2,0,2389
75,-0.49978991876437084,0.0,-0.5426088848221473,2,0.31763117932363694,2,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,1,1,1.863277868953117,8,6,3,0,2109
75,0.35412724499119247,0.0,0.23127576241849057,2,0.8913449882387192,2,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,1,1,-0.0066553834461929055,9,6,4,0,1853
79,0.35412724499119247,0.0,0.9191732266323909,2,0.030774274866095797,2,0.9369804416573035,1.6349873886136512,0.8117114402761935,1,0,-0.0066553834461929055,10,6,5,1,2129
75,-0.07283133688658919,0.0,-0.6056661523750881,2,-0.9732248907352982,1,-0.8451196140438427,0.9276983612021512,1.2469439835329823,1,0,-0.6299664675792962,11,6,6,1,1098
75,-0.07283133688658919,0.0,-0.7088507720071732,2,-1.0449391168496833,0,-0.8451196140438427,0.30882046221708853,0.5940951686477057,0,0,1.2399667848200138,12,6,0,0,2184
75,-0.24361476963770184,0.0,-0.6113986312435373,2,-0.686367986277757,1,-0.8451196140438427,-1.7246354915909743,-1.550979508832488,0,0,0.6166557006869104,13,6,1,0,2285
75,0.7810858268689741,0.0,-0.17573023724140044,2,0.8913449882387192,2,0.9369804416573035,-0.8405242073265992,-0.9292187327512786,0,0,1.863277868953117,14,6,2,0,210
75,0.35412724499119247,0.0,0.3975176496035165,2,-0.686367986277757,1,-0.8451196140438427,0.043587076937776005,0.3143028194111589,1,0,1.2399667848200138,15,6,3,0,748
80,1.2080444087467557,0.0,2.0971976340986953,2,-0.11265417736267476,2,0.9369804416573035,-1.4594021063116618,-1.3644512760081233,0,1,-0.0066553834461929055,16,6,4,0,2342
84,-0.07283133688658919,0.0,0.23127576241849057,2,-0.8297964385065276,1,-0.8451196140438427,-1.1941687210323493,-0.9913948103593938,1,0,-0.0066553834461929055,17,6,5,1,819
83,0.6103023941178615,0.0,-0.04388322326706954,2,-0.3277968557058306,1,0.9369804416573035,0.4856427190699636,0.003422431370544948,0,0,-1.2532775517123995,18,6,6,1,227
75,-0.1582230532621455,0.0,-0.7145832508756224,2,-0.5429395340489864,1,-0.8451196140438427,-0.7521130789001617,-0.5250742282984822,0,0,0.6166557006869104,19,6,0,0,1945
75,0.35412724499119247,0.0,0.3573902975243723,2,-1.0449391168496833,0,-0.8451196140438427,0.9276983612021512,1.2469439835329823,1,0,-0.0066553834461929055,20,6,1,0,92
73,3.342837318135664,0.0,2.0971976340986953,2,1.3216303449250308,2,0.9369804416573035,-0.31005743676797404,-0.5561622671025492,1,1,-1.2532775517123995,21,6,2,0,271
75,-0.07283133688658919,0.0,1.0854151138174168,2,0.030774274866095797,2,0.9369804416573035,1.1045206180550262,0.4386549746274641,0,0,1.863277868953117,22,6,3,0,2091
75,0.1833438122400798,0.0,-0.6457935044542323,2,0.8196307621243338,2,0.9369804416573035,-0.8405242073265992,-0.9292187327512786,0,0,-0.0066553834461929055,23,6,4,0,560
80,-0.9267485006421525,0.0,-0.009488350056374526,2,-0.3995110818202159,1,-0.8451196140438427,0.6624649759228386,0.9671516342964355,0,0,1.2399667848200138,24,6,5,1,2004
75,0.35412724499119247,0.0,0.7815937337896108,2,0.7479165360099486,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,0,1,1.863277868953117,25,6,6,1,2199
75,0.35412724499119247,0.0,-0.5426088848221473,2,0.604488083781178,2,0.9369804416573035,-1.7246354915909743,-1.550979508832488,0,1,1.2399667848200138,26,6,0,0,1684
75,-0.9267485006421525,0.0,0.38605269186661817,2,0.030774274866095797,2,0.9369804416573035,0.6624649759228386,0.12777458658679425,1,1,0.6166557006869104,27,6,1,0,2158
75,-0.07283133688658919,0.0,-0.5598063214274948,2,1.3216303449250308,2,0.9369804416573035,-1.1941687210323493,-1.1779230431837586,1,1,-0.0066553834461929055,28,6,2,0,575
75,0.35412724499119247,0.0,0.2828680722345331,2,-0.3995110818202159,1,-0.8451196140438427,-1.6362243631645368,-1.4577153924203055,1,1,0.6166557006869104,29,6,3,0,485
75,0.012560379488967146,0.0,0.10516122731260887,2,-0.25608262959144534,2,0.9369804416573035,0.30882046221708853,-0.12092972384568572,1,1,-0.0066553834461929055,30,6,4,0,1122
75,0.7810858268689741,0.0,-0.5942011946381898,2,-0.47122530793460116,1,-0.8451196140438427,-1.4594021063116618,-1.271187159595941,0,0,0.6166557006869104,1,7,5,1,869
75,0.05525623767674531,0.0,0.1338236216548547,2,-0.8297964385065276,1,-0.8451196140438427,-0.13323517991509903,0.12777458658679425,0,1,0.6166557006869104,2,7,6,1,1438
75,0.35412724499119247,0.0,-0.4451567440585114,2,0.3893454054380222,2,0.9369804416573035,0.4856427190699636,0.003422431370544948,1,1,-0.0066553834461929055,3,7,0,0,1618
75,0.35412724499119247,0.0,1.6930578738730289,2,0.604488083781178,2,0.9369804416573035,-0.8405242073265992,-0.9292187327512786,0,1,-0.0066553834461929055,4,7,1,0,1262
75,-0.07283133688658919,0.0,0.5694920156569916,2,1.0347734404674898,2,0.9369804416573035,1.7233985170400887,0.873887517884253,1,0,-1.8765886358455028,5,7,2,0,808
75,-0.9267485006421525,0.0,-0.5942011946381898,2,-1.0449391168496833,0,-0.8451196140438427,-0.8405242073265992,-0.6183383447106645,0,0,1.2399667848200138,6,7,3,0,1160
75,-0.9267485006421525,0.0,0.18541593147089722,2,0.4610596315524075,2,0.9369804416573035,-1.5478132347380993,-1.4266273536162442,0,1,-0.6299664675792962,7,7,4,0,2230
73,-0.9267485006421525,0.0,-0.7317806874809698,2,2.361486623583618,2,0.9369804416573035,-0.7521130789001617,-0.8670426551431445,0,0,-1.2532775517123995,8,7,5,1,2227
75,-0.9267485006421525,0.0,0.32872790318212647,2,-0.686367986277757,1,-0.8451196140438427,-1.5478132347380993,-1.3644512760081233,1,0,-0.6299664675792962,9,7,6,1,1812
75,-0.9267485006421525,0.0,-0.6572584621911306,2,2.361486623583618,2,0.9369804416573035,0.5740538474964011,0.06559850897867892,1,1,-0.0066553834461929055,10,7,0,0,1246
75,-0.9267485006421525,0.0,0.08223131183881219,2,0.6762023098955633,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,1,1,0.6166557006869104,11,7,1,0,1414
75,-0.9267485006421525,0.0,-0.6572584621911306,2,1.3216303449250308,2,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,1,1,-0.0066553834461929055,12,7,2,0,1961
75,-0.9267485006421525,0.0,-0.7203157297440715,2,2.361486623583618,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,0,0,0.6166557006869104,13,7,3,0,430
73,-0.9267485006421525,0.0,-0.737513166349419,2,2.361486623583618,2,0.9369804416573035,0.8392872327757136,0.25212674180304356,0,1,1.2399667848200138,14,7,4,0,1389
75,-0.9267485006421525,0.0,-0.2502524625312396,2,1.3216303449250308,2,0.9369804416573035,-0.04482405148866151,-0.36963403427818453,0,1,-1.2532775517123995,15,7,5,1,2056
75,-0.9267485006421525,0.0,-0.5024815327430031,2,0.030774274866095797,2,0.9369804416573035,1.5465762601872137,0.7495353626679478,0,0,1.2399667848200138,16,7,6,1,1795
80,-0.9267485006421525,0.0,0.2255432835500414,2,-0.5429395340489864,1,-0.8451196140438427,0.6624649759228386,0.9671516342964355,1,0,-1.8765886358455028,17,7,0,0,1502
75,-0.9267485006421525,0.0,-0.6801883776649273,2,0.604488083781178,2,0.9369804416573035,0.3972315906435261,-0.05875364623757039,0,1,-0.0066553834461929055,18,7,1,0,354
80,-0.9267485006421525,0.0,2.0971976340986953,2,0.604488083781178,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,0,0,0.6166557006869104,19,7,2,0,2558
75,-0.9267485006421525,0.0,-0.668723419928029,2,-0.9015106646209129,1,-0.8451196140438427,-0.9289353357530367,-0.7116024611228469,0,1,-1.8765886358455028,20,7,3,0,1616
73,-0.9267485006421525,0.0,-0.737513166349419,2,-0.9015106646209129,1,-0.8451196140438427,1.7233985170400887,2.0863210312426235,1,0,-0.0066553834461929055,21,7,4,0,1425
75,-0.9267485006421525,0.0,-0.6916533354018256,2,0.31763117932363694,2,0.9369804416573035,1.1045206180550262,0.4386549746274641,1,1,-0.6299664675792962,22,7,5,1,1358
75,-0.9267485006421525,0.0,-0.5483413636905964,2,0.8913449882387192,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,1,1,0.6166557006869104,23,7,6,1,2200
75,-0.9267485006421525,0.0,0.3057979877083298,2,1.106487666581875,2,0.9369804416573035,1.4581651317607762,0.6873592850598882,0,0,-1.8765886358455028,24,7,0,0,523
73,-0.9267485006421525,0.0,-0.2330550259258921,2,0.8196307621243338,2,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,1,1,0.6166557006869104,25,7,1,0,710
75,-0.9267485006421525,0.0,-0.6285960678488848,2,-0.6146537601633717,1,-0.8451196140438427,0.13199820536421353,0.4075669358233413,0,1,-0.0066553834461929055,26,7,2,0,2041
73,-0.9267485006421525,0.0,-0.6457935044542323,2,0.7479165360099486,2,0.9369804416573035,-0.04482405148866151,-0.36963403427818453,0,0,-0.6299664675792962,27,7,3,0,1062
80,-0.9267485006421525,0.0,0.07076635410191384,2,-0.3995110818202159,1,-0.8451196140438427,0.5740538474964011,0.873887517884253,0,0,0.6166557006869104,28,7,4,0,919
73,-0.9267485006421525,0.0,-0.6916533354018256,2,-0.3277968557058306,1,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,1,1,1.2399667848200138,29,7,5,1,2326
75,-0.9267485006421525,0.0,-0.2903798146103838,2,1.106487666581875,2,0.9369804416573035,1.1929317464814637,0.5008310522355237,1,1,-0.6299664675792962,30,7,6,1,1494
75,-0.9267485006421525,0.0,-0.6801883776649273,2,0.7479165360099486,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,0,0,0.6166557006869104,31,7,0,0,1488
75,-0.9267485006421525,0.0,2.0971976340986953,2,1.8236299277257277,2,0.9369804416573035,0.4856427190699636,0.003422431370544948,0,1,1.863277868953117,1,8,1,0,1715
75,-0.9267485006421525,0.0,-0.6285960678488848,2,0.7479165360099486,2,0.9369804416573035,0.3972315906435261,-0.05875364623757039,1,1,0.6166557006869104,2,8,2,0,275
75,-0.9267485006421525,0.0,0.4892373114987032,2,0.5327738576667927,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,1,1,-0.6299664675792962,3,8,3,0,1726
80,-0.9267485006421525,0.0,-0.7317806874809698,2,-0.04093995124828949,2,0.9369804416573035,-0.7521130789001617,-0.8670426551431445,1,1,-0.6299664675792962,4,8,4,0,1280
75,-0.9267485006421525,0.0,-0.7088507720071732,2,-0.5429395340489864,1,-0.8451196140438427,1.7233985170400887,2.0863210312426235,0,0,1.2399667848200138,5,8,5,1,930
75,-0.9267485006421525,0.0,-0.6629909410595798,2,0.10248850098048108,2,0.9369804416573035,-1.0173464641794743,-1.0535708879675094,0,0,-0.6299664675792962,6,8,6,1,641
73,-0.9267485006421525,0.0,-0.4394242651900622,2,0.7479165360099486,2,0.9369804416573035,-0.7521130789001617,-0.8670426551431445,0,0,-0.0066553834461929055,7,8,0,0,1437
75,-0.9267485006421525,0.0,1.331911705160731,2,1.106487666581875,2,0.9369804416573035,0.4856427190699636,0.003422431370544948,1,1,-0.0066553834461929055,8,8,1,0,1604
73,-0.9267485006421525,0.0,-0.6744558987964782,2,1.1782018926962603,2,0.9369804416573035,-1.0173464641794743,-1.0535708879675094,1,1,1.2399667848200138,9,8,2,0,1326
75,-0.9267485006421525,0.0,0.7815937337896108,2,0.3893454054380222,2,0.9369804416573035,-0.9289353357530367,-0.9913948103593938,1,1,1.2399667848200138,10,8,3,0,150
75,-0.9267485006421525,0.0,-0.737513166349419,2,0.3893454054380222,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,0,0,-0.6299664675792962,11,8,4,0,933
75,-0.9267485006421525,0.0,-0.49101657500610474,2,2.361486623583618,2,0.9369804416573035,1.1929317464814637,0.5008310522355237,0,0,1.2399667848200138,12,8,5,1,2002
80,-0.9267485006421525,0.0,0.1510210582602022,2,-0.04093995124828949,2,0.9369804416573035,-0.04482405148866151,-0.36963403427818453,1,1,-1.2532775517123995,13,8,6,1,354
75,-0.9267485006421525,0.0,-0.5196789693483506,2,1.3933445710394161,2,0.9369804416573035,1.6349873886136512,0.8117114402761935,0,0,1.2399667848200138,14,8,0,0,904
75,-0.9267485006421525,0.0,-0.2043926315836463,2,-0.3995110818202159,1,-0.8451196140438427,-1.6362243631645368,-1.4577153924203055,1,1,1.863277868953117,15,8,1,0,2340
75,-0.9267485006421525,0.0,-0.5540738425590456,2,-0.9015106646209129,1,-0.8451196140438427,-1.7246354915909743,-1.550979508832488,0,0,-1.8765886358455028,16,8,2,0,2016
75,-0.9267485006421525,0.0,-0.39356443424246884,2,-0.8297964385065276,1,-0.8451196140438427,1.3697540033343387,1.713264565593894,1,0,-0.6299664675792962,17,8,3,0,2279
75,-0.9267485006421525,0.0,-0.5884687157697406,2,-0.11265417736267476,2,0.9369804416573035,0.30882046221708853,-0.12092972384568572,0,1,1.2399667848200138,18,8,4,0,1027
75,-0.9267485006421525,0.0,-0.7260482086125207,2,0.030774274866095797,2,0.9369804416573035,0.5740538474964011,0.06559850897867892,0,0,-0.0066553834461929055,19,8,5,1,2399
75,-0.9267485006421525,0.0,-0.737513166349419,2,0.030774274866095797,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,1,1,-0.6299664675792962,20,8,6,1,2005
75,-0.9267485006421525,0.0,-0.737513166349419,2,0.030774274866095797,2,0.9369804416573035,0.9276983612021512,0.3143028194111589,1,0,0.6166557006869104,21,8,0,0,1523
75,-0.9267485006421525,0.0,-0.737513166349419,2,0.030774274866095797,2,0.9369804416573035,-0.5752908220472867,-0.7426904999269138,1,1,-1.2532775517123995,22,8,1,0,2556
